design_id,L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,PC,DFC,eco_friend,cost,closnesscentrality,betweenesscentrality,modularity_class,outdegree,fpn1,fpn2,fpn3,fpn4,fpn5,fpn6,fpn7,fpn8,fpn9,fpn10,fpn11,fpn12,fpn13,fpn14,fpn15,fpn16,fpn17,fpn18,fpn19,fpn20,fpn21,fpn22,fpn23,fpn24,fpn25,fpn26,fpn27,fpn28,fpn29,fpn30,fpn31,fpn32,fpn33,fpn34,fpn35,fpn36,fpn37,fpn38,fpn39,fpn40,fpn41,fpn42,fpn43,fpn44,fpn45,fpn46,fpn47,fpn48,fpn49,fpn50,fpn51,fpn52,fpn53,fpn54,fpn55,fpn56,fpn57,fpn58,fpn59,fpn60,fpn61,fpn62,fpn63,fpn64,fpn65,fpn66,fpn67,fpn68,fpn69,fpn70,fpn71,fpn72,fpn73,fpn74,fpn75,fpn76,fpn77,fpn78,fpn79,fpn80,fpn81,fpn82,fpn83,fpn84,fpn85,fpn86,fpn87,fpn88,fpn89,fpn90,fpn91,fpn92,fpn93,fpn94,fpn95,fpn96
23023,150,30,13,400,250,15000,0,0,1,1,0,0,2,7.0611,213.67,0.998,8.105,0,498,12.084,12.084,12.084,12.084,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,13.108,101,101,101,101,13.108,13.108,13.108,13.108,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,13.108,13.108,13.108,13.108,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,12.442,12.442,12.442,12.442
23294,150,20,8,0,400,15000,0,1,1,1,0,0,2,8.8798,138.74,1,7.481,1,499,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,3.239,3.239,3.239,3.239,3.365,3.365,3.365,3.365,101,101,101,101,101,101,101,101,101,101,101,101,2.9,2.9,2.9,2.9,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23335,120,20,8,0,50,25000,0,1,1,1,0,0,2,9.3351,171.82,0.996,7.489,1,497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.52,8.52,8.52,8.52,8.473,8.473,8.473,8.473,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23597,150,30,13,0,250,25000,300,1,1,1,0,0,2,6.4663,294.13,0.984,8.487,2,491,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23638,120,30,8,800,400,25000,300,1,1,1,0,0,2,7.0788,256.9,0.978,7.828,0,488,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,21.343,21.343,21.343,21.343,22.173,22.173,22.173,22.173,20.448,20.448,20.448,20.448,20.986,20.986,20.986,20.986,101,101,101,101,22.058,22.058,22.058,22.058,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.56,20.56,20.56,20.56
23659,150,30,8,800,50,15000,600,1,1,1,0,0,2,7.0971,259.04,0.978,7.503,2,488,18.504,18.504,18.504,18.504,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,20.158,20.158,20.158,20.158,19.449,19.449,19.449,19.449,19.921,19.921,19.921,19.921,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23733,180,30,8,800,250,25000,600,1,1,1,0,0,2,6.59,324.57,0.852,4.713,2,412,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394
23782,180,25,13,400,50,15000,0,0,0,0,1,0,2,2.2289,177.99,1,8.242,0,499,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.555,10.555,10.555,10.555,10.965,10.965,10.965,10.965,9.403,9.403,9.403,9.403,9.65,9.65,9.65,9.65,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.688,10.688,10.688,10.688,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23916,180,20,8,800,50,25000,0,0,0,0,1,0,2,3.7909,159.86,0.996,8.52,0,497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.258,8.258,8.258,8.258,8.483,8.483,8.483,8.483,7.045,7.045,7.045,7.045,7.23,7.23,7.23,7.23,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.363,8.363,8.363,8.363,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
23961,120,25,8,800,250,25000,0,0,0,0,1,0,2,3.5264,153.43,0.998,8.2,0,498,101,101,101,101,101,101,101,101,101,101,101,101,11.02,11.02,11.02,11.02,101,101,101,101,101,101,101,101,9.122,9.122,9.122,9.122,9.476,9.476,9.476,9.476,7.898,7.898,7.898,7.898,8.106,8.106,8.106,8.106,101,101,101,101,9.127,9.127,9.127,9.127,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,9.237,9.237,9.237,9.237,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24010,120,30,13,800,400,25000,0,0,0,0,1,0,2,1.8377,201.62,0.998,8.934,0,498,101,101,101,101,101,101,101,101,101,101,101,101,21.664,21.664,21.664,21.664,101,101,101,101,101,101,101,101,17.376,17.376,17.376,17.376,18.051,18.051,18.051,18.051,16.365,16.365,16.365,16.365,16.795,16.795,16.795,16.795,101,101,101,101,17.833,17.833,17.833,17.833,101,101,101,101,101,101,101,101,101,101,101,101,28.451,28.451,28.451,28.451,101,101,101,101,101,101,101,101,17.595,17.595,17.595,17.595,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24010,120,30,13,800,400,25000,0,0,0,0,1,0,2,1.8377,201.62,0.998,8.934,0,498,101,101,101,101,101,101,101,101,101,101,101,101,21.664,21.664,21.664,21.664,101,101,101,101,101,101,101,101,17.376,17.376,17.376,17.376,18.051,18.051,18.051,18.051,16.365,16.365,16.365,16.365,16.795,16.795,16.795,16.795,101,101,101,101,17.833,17.833,17.833,17.833,101,101,101,101,101,101,101,101,101,101,101,101,28.451,28.451,28.451,28.451,101,101,101,101,101,101,101,101,17.595,17.595,17.595,17.595,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24083,150,30,8,400,250,15000,0,1,0,0,1,0,2,2.861,136.01,1,6.693,0,499,101,101,101,101,101,101,101,101,101,101,101,101,7.081,7.081,7.081,7.081,101,101,101,101,101,101,101,101,6.939,6.939,6.939,6.939,7.07,7.07,7.07,7.07,5.651,5.651,5.651,5.651,5.8,5.8,5.8,5.8,101,101,101,101,6.856,6.856,6.856,6.856,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,7.027,7.027,7.027,7.027,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24184,150,25,13,800,50,25000,0,1,0,0,1,0,2,1.9541,199.92,0.998,9.009,0,498,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,15.525,15.525,15.525,15.525,16.129,16.129,16.129,16.129,14.527,14.527,14.527,14.527,14.909,14.909,14.909,14.909,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,15.721,15.721,15.721,15.721,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24383,150,30,8,400,50,25000,300,1,0,0,1,0,2,2.689,206.63,0.988,7.903,0,493,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,16.027,16.027,16.027,16.027,16.65,16.65,16.65,16.65,15.031,15.031,15.031,15.031,15.427,15.427,15.427,15.427,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,16.23,16.23,16.23,16.23,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24405,150,25,13,0,250,25000,300,1,0,0,1,0,2,2.0042,226.03,0.994,8.912,2,496,101,101,101,101,101,101,101,101,101,101,101,101,24.008,24.008,24.008,24.008,101,101,101,101,101,101,101,101,19.518,19.518,19.518,19.518,20.184,20.184,20.184,20.184,101,101,101,101,101,101,101,101,101,101,101,101,20.113,20.113,20.113,20.113,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,19.764,19.764,19.764,19.764,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24554,150,30,8,0,400,25000,600,1,0,0,1,0,2,2.35,244.56,0.975,7.302,2,486,101,101,101,101,101,101,101,101,101,101,101,101,27.014,27.014,27.014,27.014,101,101,101,101,101,101,101,101,21.406,21.406,21.406,21.406,22.238,22.238,22.238,22.238,101,101,101,101,101,101,101,101,101,101,101,101,22.103,22.103,22.103,22.103,101,101,101,101,101,101,101,101,101,101,101,101,36.291,36.291,36.291,36.291,101,101,101,101,101,101,101,101,21.676,21.676,21.676,21.676,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24696,120,30,13,800,400,15000,0,0,1,0,1,0,2,6.8403,193.6,1,8.492,0,499,101,101,101,101,101,101,101,101,101,101,101,101,15.362,15.362,15.362,15.362,101,101,101,101,101,101,101,101,12.453,12.453,12.453,12.453,12.937,12.937,12.937,12.937,11.37,11.37,11.37,11.37,11.669,11.669,11.669,11.669,101,101,101,101,12.669,12.669,12.669,12.669,101,101,101,101,101,101,101,101,101,101,101,101,22.152,22.152,22.152,22.152,101,101,101,101,101,101,101,101,12.61,12.61,12.61,12.61,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24703,150,25,8,0,50,25000,0,0,1,0,1,0,2,9.3036,183.56,1,8.513,0,499,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.653,8.653,8.653,8.653,9.012,9.012,9.012,9.012,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.756,8.756,8.756,8.756,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24731,180,30,13,400,50,25000,0,0,1,0,1,0,2,6.6153,273.71,0.996,8.464,2,497,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24914,180,25,13,800,250,15000,0,1,1,0,1,0,2,6.3182,214.69,0.996,8.656,2,497,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
24918,120,20,8,0,400,15000,0,1,1,0,1,0,2,8.9502,119.34,1,7.393,1,499,101,101,101,101,101,101,101,101,101,101,101,101,1.441,1.441,1.441,1.441,101,101,101,101,101,101,101,101,101,101,101,101,1.823,1.823,1.823,1.823,101,101,101,101,101,101,101,101,101,101,101,101,1.285,1.285,1.285,1.285,101,101,101,101,101,101,101,101,101,101,101,101,1.387,1.387,1.387,1.387,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25019,180,25,13,0,250,25000,0,1,1,0,1,0,2,6.7831,244.01,0.996,8.687,2,497,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25064,120,30,13,0,400,25000,0,1,1,0,1,0,2,6.8036,222.92,0.998,8.034,0,498,101,101,101,101,101,101,101,101,101,101,101,101,21.113,21.113,21.113,21.113,101,101,101,101,101,101,101,101,16.967,16.967,16.967,16.967,17.627,17.627,17.627,17.627,101,101,101,101,101,101,101,101,101,101,101,101,17.377,17.377,17.377,17.377,101,101,101,101,101,101,101,101,101,101,101,101,30.771,30.771,30.771,30.771,101,101,101,101,101,101,101,101,17.182,17.182,17.182,17.182,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25167,150,25,8,400,400,15000,300,1,1,0,1,0,2,7.7921,192.18,0.996,8.437,0,497,101,101,101,101,101,101,101,101,101,101,101,101,12.047,12.047,12.047,12.047,101,101,101,101,101,101,101,101,9.994,9.994,9.994,9.994,10.382,10.382,10.382,10.382,8.778,8.778,8.778,8.778,9.009,9.009,9.009,9.009,101,101,101,101,9.996,9.996,9.996,9.996,101,101,101,101,101,101,101,101,101,101,101,101,17.244,17.244,17.244,17.244,101,101,101,101,101,101,101,101,10.12,10.12,10.12,10.12,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25273,180,25,8,0,50,15000,600,1,1,0,1,0,2,7.678,230.92,0.99,7.961,2,494,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,6.394,6.394,6.394,6.394,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25316,150,30,13,0,400,15000,600,1,1,0,1,0,2,6.0762,281.72,0.98,8.42,2,489,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,20.158,20.158,20.158,20.158,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25339,120,30,8,400,50,25000,600,1,1,0,1,0,2,7.3536,274.03,0.986,8.025,2,492,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,23.962,23.962,23.962,23.962,24.894,24.894,24.894,24.894,23.138,23.138,23.138,23.138,23.746,23.746,23.746,23.746,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,24.265,24.265,24.265,24.265,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25519,150,30,8,0,50,25000,0,0,0,1,1,0,2,3.79,166.19,0.998,6.682,0,498,101,101,101,101,8.552,8.552,8.552,8.552,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,9.893,9.893,9.893,9.893,10.277,10.277,10.277,10.277,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.018,10.018,10.018,10.018,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25536,120,30,8,400,50,25000,0,0,0,1,1,0,2,3.6189,161.14,1,7.093,0,499,7.937,7.937,7.937,7.937,9.212,9.212,9.212,9.212,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.469,10.469,10.469,10.469,10.876,10.876,10.876,10.876,9.312,9.312,9.312,9.312,9.557,9.557,9.557,9.557,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,10.601,10.601,10.601,10.601,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25601,120,25,8,0,400,25000,0,0,0,1,1,0,2,3.9983,147.71,0.994,7.675,0,496,101,101,101,101,101,101,101,101,101,101,101,101,9.931,9.931,9.931,9.931,101,101,101,101,101,101,101,101,8.228,8.228,8.228,8.228,8.548,8.548,8.548,8.548,101,101,101,101,101,101,101,101,101,101,101,101,8.196,8.196,8.196,8.196,101,101,101,101,101,101,101,101,101,101,101,101,14.012,14.012,14.012,14.012,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25665,180,30,8,400,50,15000,0,1,0,1,1,0,2,2.5452,157.96,1,7.345,0,499,6.333,6.333,6.333,6.333,7.224,7.224,7.224,7.224,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.548,8.548,8.548,8.548,8.88,8.88,8.88,8.88,7.32,7.32,7.32,7.32,7.512,7.512,7.512,7.512,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,8.656,8.656,8.656,8.656,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
25762,120,30,8,800,400,15000,0,1,0,1,1,0,2,2.4026,144.08,1,7.415,0,499,101,101,101,101,8.176,8.176,8.176,8.176,101,101,101,101,9.452,9.452,9.452,9.452,101,101,101,101,101,101,101,101,8.518,8.518,8.518,8.518,8.541,8.541,8.541,8.541,8.273,8.273,8.273,8.273,8.49,8.49,8.49,8.49,4.908,4.908,4.908,4.908,8.474,8.474,8.474,8.474,101,101,101,101,101,101,101,101,101,101,101,101,13.312,13.312,13.312,13.312,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,5.044,5.044,5.044,5.044
25942,150,30,13,0,250,15000,300,1,0,1,1,0,2,1.4059,224.21,0.996,8.32,2,497,101,101,101,101,18.808,18.808,18.808,18.808,101,101,101,101,24.125,24.125,24.125,24.125,101,101,101,101,101,101,101,101,19.611,19.611,19.611,19.611,20.188,20.188,20.188,20.188,101,101,101,101,101,101,101,101,101,101,101,101,20.212,20.212,20.212,20.212,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,19.858,19.858,19.858,19.858,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
26083,120,30,13,0,50,15000,600,1,0,1,1,0,2,1.3804,239.24,0.996,8.156,2,497,101,101,101,101,22.513,22.513,22.513,22.513,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,23.099,23.099,23.099,23.099,23.997,23.997,23.997,23.997,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,23.391,23.391,23.391,23.391,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
26161,150,30,8,400,250,25000,600,1,0,1,1,0,2,2.1545,262.27,0.942,6.339,2,468,22.579,22.579,22.579,22.579,23.604,23.604,23.604,23.604,14.799,14.799,14.799,14.799,28.683,28.683,28.683,28.683,101,101,101,101,101,101,101,101,24.084,24.084,24.084,24.084,25.021,25.021,25.021,25.021,23.259,23.259,23.259,23.259,23.871,23.871,23.871,23.871,22.146,22.146,22.146,22.146,24.975,24.975,24.975,24.975,101,101,101,101,20.578,20.578,20.578,20.578,9.639,9.639,9.639,9.639,101,101,101,101,101,101,101,101,101,101,101,101,24.389,24.389,24.389,24.389,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,21.889,21.889,21.889,21.889
26195,180,30,8,0,50,15000,0,0,1,1,1,0,2,8.3389,172.62,1,6.933,0,499,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
26433,180,25,8,800,400,25000,0,0,1,1,1,0,2,7.9708,230.76,0.973,8.027,0,485,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,101,101,101,101,0.05,0.05,0.05,0.05,101,101,101,101,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,101,101,101,101,0.05,0.05,0.05,0.05
26438,120,30,13,800,400,25000,0,0,1,1,1,0,2,6.7864,252.45,0.977,8.664,2,487,101,101,101,101,20.732,20.732,20.732,20.732,101,101,101,101,26.961,26.961,26.961,26.961,101,101,101,101,101,101,101,101,21.389,21.389,21.389,21.389,22.221,22.221,22.221,22.221,20.495,20.495,20.495,20.495,21.034,21.034,21.034,21.034,20.945,20.945,20.945,20.945,22.106,22.106,22.106,22.106,101,101,101,101,101,101,101,101,101,101,101,101,36.257,36.257,36.257,36.257,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,20.663,20.663,20.663,20.663
26451,150,20,13,0,50,15000,0,1,1,1,1,0,2,8.0633,164.19,1,7.724,0,499,101,101,101,101,6.286,6.286,6.286,6.286,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,7.075,7.075,7.075,7.075,7.087,7.087,7.087,7.087,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,7.062,7.062,7.062,7.062,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
26514,150,25,13,400,250,15000,0,1,1,1,1,0,2,7.0067,196.39,0.996,8.825,0,497,8.893,8.893,8.893,8.893,10.068,10.068,10.068,10.068,101,101,101,101,13.858,13.858,13.858,13.858,101,101,101,101,101,101,101,101,11.382,11.382,11.382,11.382,11.824,11.824,11.824,11.824,10.171,10.171,10.171,10.171,10.438,10.438,10.438,10.438,8.975,8.975,8.975,8.975,11.499,11.499,11.499,11.499,101,101,101,101,9.142,9.142,9.142,9.142,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,11.526,11.526,11.526,11.526,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,9.012,9.012,9.012,9.012
