design_id,L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,ROI,MAU1,MAU2,CAPEX
93.4,140,25,11,600,150,15000,600,1,0,1,1,1091.9,0.060714,0.49036,0.41937,236.16
93.5,160,25,11,600,150,15000,600,1,0,1,1,1399.9,0.054836,0.4277,0.42493,247.2
93.6,180,25,11,600,150,15000,600,1,0,1,1,1714.3,0.049461,0.3989,0.40991,258.25
93.7,120,30,11,600,150,15000,600,1,0,1,1,1122.9,0.059495,0.45149,0.40862,238.37
93.8,140,30,11,600,150,15000,600,1,0,1,1,1494.9,0.052629,0.41605,0.40255,251.62
93.9,160,30,11,600,150,15000,600,1,0,1,1,1875.7,0.046451,0.3821,0.38846,264.87
94,180,30,11,600,150,15000,600,1,0,1,1,2264.5,0.040861,0.34954,0.37084,278.13
94.1,120,35,11,600,150,15000,600,1,0,1,1,1464.9,0.052629,0.41605,0.38003,251.62
94.2,140,35,11,600,150,15000,600,1,0,1,1,1910,0.045481,0.37658,0.37106,267.08
94.3,160,35,11,600,150,15000,600,1,0,1,1,2365.8,0.039114,0.33899,0.35449,282.55
94.4,180,35,11,600,150,15000,600,1,0,1,1,2831.1,0.033409,0.30316,0.33473,298.01
94.5,120,20,14,600,150,15000,600,1,0,1,1,471.13,0.066434,0.51762,0.39397,226.32
94.6,140,20,14,600,150,15000,600,1,0,1,1,703.05,0.059936,0.45369,0.43292,237.56
94.7,160,20,14,600,150,15000,600,1,0,1,1,940.52,0.054025,0.42344,0.4215,248.81
94.8,180,20,14,600,150,15000,600,1,0,1,1,1182.9,0.048625,0.39428,0.40623,260.05
94.9,120,25,14,600,150,15000,600,1,0,1,1,791.13,0.056912,0.43843,0.39805,243.18
95,140,25,14,600,150,15000,600,1,0,1,1,1091.9,0.04993,0.40147,0.39087,257.24
95.1,160,25,14,600,150,15000,600,1,0,1,1,1399.9,0.043672,0.36614,0.37583,271.3
95.2,180,25,14,600,150,15000,600,1,0,1,1,1714.3,0.038031,0.33235,0.35738,285.36
95.3,120,30,14,600,150,15000,600,1,0,1,1,1122.9,0.048625,0.39428,0.36262,260.05
95.4,140,30,14,600,150,15000,600,1,0,1,1,1494.9,0.041347,0.35245,0.35202,276.92
95.5,160,30,14,600,150,15000,600,1,0,1,1,1875.7,0.034905,0.31277,0.33408,293.79
95.6,180,30,14,600,150,15000,600,1,0,1,1,2264.5,0.029163,0.27507,0.31318,310.66
95.7,120,35,14,600,150,15000,600,1,0,1,1,1464.9,0.041347,0.35245,0.32951,276.92
95.8,140,35,14,600,150,15000,600,1,0,1,1,1910,0.033903,0.30635,0.3161,296.6
95.9,160,35,14,600,150,15000,600,1,0,1,1,2365.8,0.027385,0.26292,0.29586,316.28
96,180,35,14,600,150,15000,600,1,0,1,1,2831.1,0.021631,0.2219,0.2731,335.96
96.1,120,20,8,800,150,15000,600,1,0,1,1,468.67,0.083714,0.60958,0.44808,202.11
96.2,140,20,8,800,150,15000,600,1,0,1,1,700.59,0.078951,0.59042,0.47892,208.53
96.3,160,20,8,800,150,15000,600,1,0,1,1,938.06,0.074473,0.57161,0.49113,214.96
96.4,180,20,8,800,150,15000,600,1,0,1,1,1180.5,0.070255,0.55314,0.49379,221.38
96.5,120,25,8,800,150,15000,600,1,0,1,1,788.67,0.076678,0.58098,0.42694,211.75
96.6,140,25,8,800,150,15000,600,1,0,1,1,1089.4,0.071286,0.55773,0.45495,219.78
96.7,160,25,8,800,150,15000,600,1,0,1,1,1397.4,0.066274,0.535,0.46449,227.81
96.8,180,25,8,800,150,15000,600,1,0,1,1,1711.8,0.061604,0.5128,0.46467,235.84
96.9,120,30,8,800,150,15000,600,1,0,1,1,1120.5,0.070255,0.55314,0.40658,221.38
97,140,30,8,800,150,15000,600,1,0,1,1,1492.4,0.064367,0.52606,0.432,231.02
97.1,160,30,8,800,150,15000,600,1,0,1,1,1873.3,0.058952,0.46082,0.44195,240.66
97.2,180,30,8,800,150,15000,600,1,0,1,1,2262.1,0.053953,0.43509,0.42927,250.3
97.3,120,35,8,800,150,15000,600,1,0,1,1,1462.4,0.064367,0.52606,0.38698,231.02
97.4,140,35,8,800,150,15000,600,1,0,1,1,1907.6,0.058091,0.45648,0.42541,242.27
97.5,160,35,8,800,150,15000,600,1,0,1,1,2363.3,0.052371,0.42669,0.41446,253.52
97.6,180,35,8,800,150,15000,600,1,0,1,1,2828.6,0.047138,0.39796,0.39962,264.76
97.7,120,20,11,800,150,15000,600,1,0,1,1,468.67,0.073395,0.56696,0.41667,216.57
97.8,140,20,11,800,150,15000,600,1,0,1,1,700.59,0.06774,0.54177,0.44335,225.4
97.9,160,20,11,800,150,15000,600,1,0,1,1,938.06,0.062512,0.5172,0.45167,234.24
98,180,20,11,800,150,15000,600,1,0,1,1,1180.5,0.057665,0.45431,0.44476,243.07
98.1,120,25,11,800,150,15000,600,1,0,1,1,788.67,0.065076,0.52941,0.38939,229.82
98.2,140,25,11,800,150,15000,600,1,0,1,1,1089.4,0.058843,0.46028,0.42849,240.86
98.3,160,25,11,800,150,15000,600,1,0,1,1,1397.4,0.053157,0.43088,0.41782,251.91
98.4,180,25,11,800,150,15000,600,1,0,1,1,1711.8,0.047948,0.40251,0.40323,262.95
98.5,120,30,11,800,150,15000,600,1,0,1,1,1120.5,0.057665,0.45431,0.40115,243.07
98.6,140,30,11,800,150,15000,600,1,0,1,1,1492.4,0.05102,0.41941,0.39561,256.33
98.7,160,30,11,800,150,15000,600,1,0,1,1,1873.3,0.045028,0.38595,0.38203,269.58
98.8,180,30,11,800,150,15000,600,1,0,1,1,2262.1,0.039598,0.35386,0.36487,282.84
98.9,120,35,11,800,150,15000,600,1,0,1,1,1462.4,0.05102,0.41941,0.3731,256.33
99,140,35,11,800,150,15000,600,1,0,1,1,1907.6,0.044086,0.38051,0.36471,271.79
99.1,160,35,11,800,150,15000,600,1,0,1,1,2363.3,0.037899,0.34346,0.34867,287.25
99.2,180,35,11,800,150,15000,600,1,0,1,1,2828.6,0.032345,0.30812,0.3294,302.72
99.3,120,20,14,800,150,15000,600,1,0,1,1,468.67,0.064367,0.52606,0.38698,231.02
99.4,140,20,14,800,150,15000,600,1,0,1,1,700.59,0.058091,0.45648,0.42541,242.27
99.5,160,20,14,800,150,15000,600,1,0,1,1,938.06,0.052371,0.42669,0.41446,253.52
99.6,180,20,14,800,150,15000,600,1,0,1,1,1180.5,0.047138,0.39796,0.39962,264.76
99.7,120,25,14,800,150,15000,600,1,0,1,1,788.67,0.055166,0.44145,0.39078,247.89
99.8,140,25,14,800,150,15000,600,1,0,1,1,1089.4,0.048404,0.40504,0.38416,261.95
99.9,160,25,14,800,150,15000,600,1,0,1,1,1397.4,0.04233,0.37023,0.36963,276.01
100,180,25,14,800,150,15000,600,1,0,1,1,1711.8,0.036845,0.33691,0.35165,290.06
100.1,120,30,14,800,150,15000,600,1,0,1,1,1120.5,0.047138,0.39796,0.35601,264.76
100.2,140,30,14,800,150,15000,600,1,0,1,1,1492.4,0.040071,0.35673,0.34601,281.63
100.3,160,30,14,800,150,15000,600,1,0,1,1,1873.3,0.033803,0.31759,0.32862,298.5
100.4,180,30,14,800,150,15000,600,1,0,1,1,2262.1,0.028205,0.28039,0.30822,315.37
100.5,120,35,14,800,150,15000,600,1,0,1,1,1462.4,0.040071,0.35673,0.3235,281.63
100.6,140,35,14,800,150,15000,600,1,0,1,1,1907.6,0.032826,0.31126,0.31072,301.31
100.7,160,35,14,800,150,15000,600,1,0,1,1,2363.3,0.02647,0.26839,0.29105,320.99
100.8,180,35,14,800,150,15000,600,1,0,1,1,2828.6,0.020848,0.22789,0.26879,340.67
100.9,120,20,8,400,250,15000,600,1,0,1,1,274.1,0.088486,0.5904,0.46175,194.3
101,140,20,8,400,250,15000,600,1,0,1,1,506.02,0.083385,0.57079,0.49214,200.72
101.1,160,20,8,400,250,15000,600,1,0,1,1,743.49,0.078601,0.55152,0.5039,207.15
101.2,180,20,8,400,250,15000,600,1,0,1,1,985.92,0.074104,0.53261,0.50612,213.57
101.3,120,25,8,400,250,15000,600,1,0,1,1,594.1,0.080955,0.56111,0.43993,203.93
101.4,140,25,8,400,250,15000,600,1,0,1,1,894.87,0.075203,0.53731,0.46738,211.97
101.5,160,25,8,400,250,15000,600,1,0,1,1,1202.8,0.06987,0.51405,0.47639,220
101.6,180,25,8,400,250,15000,600,1,0,1,1,1517.2,0.064913,0.49133,0.47605,228.03
101.7,120,30,8,400,250,15000,600,1,0,1,1,925.92,0.074104,0.53261,0.41891,213.57
101.8,140,30,8,400,250,15000,600,1,0,1,1,1297.9,0.067844,0.5049,0.44369,223.21
101.9,160,30,8,400,250,15000,600,1,0,1,1,1678.7,0.062103,0.47795,0.45026,232.85
102,180,30,8,400,250,15000,600,1,0,1,1,2067.5,0.056818,0.42518,0.44127,242.49
102.1,120,35,8,400,250,15000,600,1,0,1,1,1267.9,0.067844,0.5049,0.39867,223.21
102.2,140,35,8,400,250,15000,600,1,0,1,1,1713,0.061192,0.47353,0.42104,234.46
102.3,160,35,8,400,250,15000,600,1,0,1,1,2168.8,0.055149,0.41657,0.42624,245.7
102.4,180,35,8,400,250,15000,600,1,0,1,1,2634,0.049634,0.38711,0.41067,256.95
102.5,120,20,11,400,250,15000,600,1,0,1,1,274.1,0.077451,0.54676,0.42932,208.75
102.6,140,20,11,400,250,15000,600,1,0,1,1,506.02,0.071428,0.52097,0.4554,217.59
102.7,160,20,11,400,250,15000,600,1,0,1,1,743.49,0.065876,0.49583,0.46316,226.43
102.8,180,20,11,400,250,15000,600,1,0,1,1,985.92,0.060741,0.47132,0.46165,235.26
102.9,120,25,11,400,250,15000,600,1,0,1,1,594.1,0.068597,0.50832,0.40116,222.01
103,140,25,11,400,250,15000,600,1,0,1,1,894.87,0.061989,0.47739,0.42382,233.05
103.1,160,25,11,400,250,15000,600,1,0,1,1,1202.8,0.055978,0.42086,0.42971,244.1
103.2,180,25,11,400,250,15000,600,1,0,1,1,1517.2,0.050488,0.39177,0.4144,255.14
103.3,120,30,11,400,250,15000,600,1,0,1,1,925.92,0.060741,0.47132,0.37444,235.26
103.4,140,30,11,400,250,15000,600,1,0,1,1,1297.9,0.053723,0.4091,0.40721,248.52
103.5,160,30,11,400,250,15000,600,1,0,1,1,1678.7,0.047416,0.37481,0.39279,261.77
103.6,180,30,11,400,250,15000,600,1,0,1,1,2067.5,0.041717,0.34194,0.37485,275.02
103.7,120,35,11,400,250,15000,600,1,0,1,1,1267.9,0.053723,0.4091,0.3847,248.52
103.8,140,35,11,400,250,15000,600,1,0,1,1,1713,0.046427,0.36923,0.37533,263.98
103.9,160,35,11,400,250,15000,600,1,0,1,1,2168.8,0.039937,0.33129,0.3584,279.44
104,180,35,11,400,250,15000,600,1,0,1,1,2634,0.034128,0.29513,0.33831,294.91
104.1,120,20,14,400,250,15000,600,1,0,1,1,274.1,0.067844,0.5049,0.39867,223.21
104.2,140,20,14,400,250,15000,600,1,0,1,1,506.02,0.061192,0.47353,0.42104,234.46
104.3,160,20,14,400,250,15000,600,1,0,1,1,743.49,0.055149,0.41657,0.42624,245.7
104.4,180,20,14,400,250,15000,600,1,0,1,1,985.92,0.049634,0.38711,0.41067,256.95
104.5,120,25,14,400,250,15000,600,1,0,1,1,594.1,0.0581,0.4317,0.40294,240.08
104.6,140,25,14,400,250,15000,600,1,0,1,1,894.87,0.050967,0.39437,0.39539,254.14
104.7,160,25,14,400,250,15000,600,1,0,1,1,1202.8,0.044582,0.3587,0.38,268.2
104.8,180,25,14,400,250,15000,600,1,0,1,1,1517.2,0.038834,0.32458,0.36123,282.25
104.9,120,30,14,400,250,15000,600,1,0,1,1,925.92,0.049634,0.38711,0.36706,256.95
105,140,30,14,400,250,15000,600,1,0,1,1,1297.9,0.042212,0.34487,0.35606,273.82
105.1,160,30,14,400,250,15000,600,1,0,1,1,1678.7,0.035651,0.30482,0.33775,290.69
105.2,180,30,14,400,250,15000,600,1,0,1,1,2067.5,0.02981,0.26679,0.31651,307.56
105.3,120,35,14,400,250,15000,600,1,0,1,1,1267.9,0.042212,0.34487,0.33355,273.82
105.4,140,35,14,400,250,15000,600,1,0,1,1,1713,0.034631,0.29835,0.31971,293.5
105.5,160,35,14,400,250,15000,600,1,0,1,1,2168.8,0.028003,0.25453,0.29909,313.18
105.6,180,35,14,400,250,15000,600,1,0,1,1,2634,0.022159,0.21318,0.27599,332.86
105.7,120,20,8,600,250,15000,600,1,0,1,1,271.13,0.085565,0.59753,0.45344,199
105.8,140,20,8,600,250,15000,600,1,0,1,1,503.05,0.080672,0.57819,0.48411,205.43
105.9,160,20,8,600,250,15000,600,1,0,1,1,740.52,0.076076,0.5592,0.49614,211.86
106,180,20,8,600,250,15000,600,1,0,1,1,982.95,0.071751,0.54055,0.49863,218.28
106.1,120,25,8,600,250,15000,600,1,0,1,1,591.13,0.078339,0.56865,0.43204,208.64
106.2,140,25,8,600,250,15000,600,1,0,1,1,891.9,0.072808,0.54518,0.45982,216.68
106.3,160,25,8,600,250,15000,600,1,0,1,1,1199.9,0.067673,0.52225,0.46916,224.71
106.4,180,25,8,600,250,15000,600,1,0,1,1,1514.3,0.062892,0.49984,0.46913,232.74
106.5,120,30,8,600,250,15000,600,1,0,1,1,922.95,0.071751,0.54055,0.41142,218.28
106.6,140,30,8,600,250,15000,600,1,0,1,1,1294.9,0.06572,0.51323,0.43659,227.92
106.7,160,30,8,600,250,15000,600,1,0,1,1,1675.7,0.060179,0.48665,0.44352,237.56
106.8,180,30,8,600,250,15000,600,1,0,1,1,2064.5,0.05507,0.42818,0.43398,247.2
106.9,120,35,8,600,250,15000,600,1,0,1,1,1264.9,0.06572,0.51323,0.39157,227.92
107,140,35,8,600,250,15000,600,1,0,1,1,1710,0.059299,0.44978,0.43034,239.17
107.1,160,35,8,600,250,15000,600,1,0,1,1,2165.8,0.053454,0.4197,0.41908,250.41
107.2,180,35,8,600,250,15000,600,1,0,1,1,2631.1,0.048112,0.39068,0.40396,261.66
107.3,120,20,11,600,250,15000,600,1,0,1,1,271.13,0.07497,0.5545,0.42163,213.46
107.4,140,20,11,600,250,15000,600,1,0,1,1,503.05,0.069174,0.52908,0.44808,222.3
107.5,160,20,11,600,250,15000,600,1,0,1,1,740.52,0.063822,0.50428,0.45618,231.13
107.6,180,20,11,600,250,15000,600,1,0,1,1,982.95,0.058863,0.4476,0.44966,239.97
107.7,120,25,11,600,250,15000,600,1,0,1,1,591.13,0.066446,0.5166,0.39401,226.72
107.8,140,25,11,600,250,15000,600,1,0,1,1,891.9,0.060068,0.4861,0.41709,237.76
107.9,160,25,11,600,250,15000,600,1,0,1,1,1199.9,0.054257,0.42393,0.42248,248.81
108,180,25,11,600,250,15000,600,1,0,1,1,1514.3,0.048939,0.39527,0.40761,259.85
108.1,120,30,11,600,250,15000,600,1,0,1,1,922.95,0.058863,0.4476,0.40606,239.97
108.2,140,30,11,600,250,15000,600,1,0,1,1,1294.9,0.052074,0.41234,0.40016,253.22
108.3,160,30,11,600,250,15000,600,1,0,1,1,1675.7,0.04596,0.37856,0.38625,266.48
108.4,180,30,11,600,250,15000,600,1,0,1,1,2064.5,0.040426,0.34617,0.36879,279.73
108.5,120,35,11,600,250,15000,600,1,0,1,1,1264.9,0.052074,0.41234,0.37765,253.22
108.6,140,35,11,600,250,15000,600,1,0,1,1,1710,0.045,0.37307,0.36888,268.69
108.7,160,35,11,600,250,15000,600,1,0,1,1,2165.8,0.038696,0.33566,0.35249,284.15
108.8,180,35,11,600,250,15000,600,1,0,1,1,2631.1,0.033042,0.3,0.3329,299.61
108.9,120,20,14,600,250,15000,600,1,0,1,1,271.13,0.06572,0.51323,0.39157,227.92
109,140,20,14,600,250,15000,600,1,0,1,1,503.05,0.059299,0.44978,0.43034,239.17
109.1,160,20,14,600,250,15000,600,1,0,1,1,740.52,0.053454,0.4197,0.41908,250.41
109.2,180,20,14,600,250,15000,600,1,0,1,1,982.95,0.048112,0.39068,0.40396,261.66
109.3,120,25,14,600,250,15000,600,1,0,1,1,591.13,0.056309,0.4346,0.39555,244.79
109.4,140,25,14,600,250,15000,600,1,0,1,1,891.9,0.049404,0.39784,0.38856,258.85
109.5,160,25,14,600,250,15000,600,1,0,1,1,1199.9,0.04321,0.36269,0.3737,272.9
109.6,180,25,14,600,250,15000,600,1,0,1,1,1514.3,0.037622,0.32905,0.35541,286.96
109.7,120,30,14,600,250,15000,600,1,0,1,1,922.95,0.048112,0.39068,0.36035,261.66
109.8,140,30,14,600,250,15000,600,1,0,1,1,1294.9,0.040907,0.34906,0.34996,278.53
109.9,160,30,14,600,250,15000,600,1,0,1,1,1675.7,0.034525,0.30956,0.33221,295.4
110,180,30,14,600,250,15000,600,1,0,1,1,2064.5,0.028833,0.27204,0.31148,312.26
110.1,120,35,14,600,250,15000,600,1,0,1,1,1264.9,0.040907,0.34906,0.32745,278.53
110.2,140,35,14,600,250,15000,600,1,0,1,1,1710,0.033532,0.30318,0.31425,298.21
110.3,160,35,14,600,250,15000,600,1,0,1,1,2165.8,0.02707,0.25994,0.29421,317.89
110.4,180,35,14,600,250,15000,600,1,0,1,1,2631.1,0.021361,0.2191,0.27162,337.57
110.5,120,20,8,800,250,15000,600,1,0,1,1,268.67,0.082779,0.60485,0.44533,203.71
110.6,140,20,8,800,250,15000,600,1,0,1,1,500.59,0.078081,0.58578,0.47627,210.14
110.7,160,20,8,800,250,15000,600,1,0,1,1,738.06,0.073661,0.56706,0.48858,216.56
110.8,180,20,8,800,250,15000,600,1,0,1,1,980.49,0.069497,0.54868,0.49132,222.99
110.9,120,25,8,800,250,15000,600,1,0,1,1,588.67,0.075838,0.57638,0.42434,213.35
111,140,25,8,800,250,15000,600,1,0,1,1,889.44,0.070515,0.55324,0.45245,221.38
111.1,160,25,8,800,250,15000,600,1,0,1,1,1197.4,0.065566,0.53063,0.46211,229.42
111.2,180,25,8,800,250,15000,600,1,0,1,1,1511.8,0.060951,0.50853,0.46239,237.45
111.3,120,30,8,800,250,15000,600,1,0,1,1,920.49,0.069497,0.54868,0.40411,222.99
111.4,140,30,8,800,250,15000,600,1,0,1,1,1292.4,0.063682,0.52173,0.42966,232.63
111.5,160,30,8,800,250,15000,600,1,0,1,1,1673.3,0.058329,0.45695,0.43941,242.27
111.6,180,30,8,800,250,15000,600,1,0,1,1,2062.1,0.053386,0.43136,0.42687,251.91
111.7,120,35,8,800,250,15000,600,1,0,1,1,1262.4,0.063682,0.52173,0.38464,232.63
111.8,140,35,8,800,250,15000,600,1,0,1,1,1707.6,0.057478,0.45263,0.4229,243.87
111.9,160,35,8,800,250,15000,600,1,0,1,1,2163.3,0.051822,0.423,0.4121,255.12
112,180,35,8,800,250,15000,600,1,0,1,1,2628.6,0.046643,0.39441,0.3974,266.37
112.1,120,20,11,800,250,15000,600,1,0,1,1,268.67,0.072597,0.56243,0.41413,218.17
112.2,140,20,11,800,250,15000,600,1,0,1,1,500.59,0.067014,0.53736,0.44093,227.01
112.3,160,20,11,800,250,15000,600,1,0,1,1,738.06,0.061849,0.51291,0.44937,235.84
112.4,180,20,11,800,250,15000,600,1,0,1,1,980.49,0.057057,0.45048,0.44226,244.68
112.5,120,25,11,800,250,15000,600,1,0,1,1,588.67,0.064382,0.52506,0.38703,231.42
112.6,140,25,11,800,250,15000,600,1,0,1,1,889.44,0.058222,0.45641,0.42595,242.47
112.7,160,25,11,800,250,15000,600,1,0,1,1,1197.4,0.052599,0.42717,0.41544,253.51
112.8,180,25,11,800,250,15000,600,1,0,1,1,1511.8,0.047445,0.39894,0.40099,264.56
112.9,120,30,11,800,250,15000,600,1,0,1,1,920.49,0.057057,0.45048,0.39865,244.68
113,140,30,11,800,250,15000,600,1,0,1,1,1292.4,0.050484,0.41576,0.39329,257.93
113.1,160,30,11,800,250,15000,600,1,0,1,1,1673.3,0.044555,0.38247,0.37987,271.19
113.2,180,30,11,800,250,15000,600,1,0,1,1,2062.1,0.039177,0.35053,0.36287,284.44
113.3,120,35,11,800,250,15000,600,1,0,1,1,1262.4,0.050484,0.41576,0.37078,257.93
113.4,140,35,11,800,250,15000,600,1,0,1,1,1707.6,0.043622,0.37705,0.36258,273.4
113.5,160,35,11,800,250,15000,600,1,0,1,1,2163.3,0.037494,0.34018,0.34672,288.86
113.6,180,35,11,800,250,15000,600,1,0,1,1,2628.6,0.031989,0.305,0.32761,304.32
113.7,120,20,14,800,250,15000,600,1,0,1,1,268.67,0.063682,0.52173,0.38464,232.63
113.8,140,20,14,800,250,15000,600,1,0,1,1,500.59,0.057478,0.45263,0.4229,243.87
113.9,160,20,14,800,250,15000,600,1,0,1,1,738.06,0.051822,0.423,0.4121,255.12
114,180,20,14,800,250,15000,600,1,0,1,1,980.49,0.046643,0.39441,0.3974,266.37
114.1,120,25,14,800,250,15000,600,1,0,1,1,588.67,0.054586,0.43768,0.38834,249.5
114.2,140,25,14,800,250,15000,600,1,0,1,1,889.44,0.047896,0.40146,0.3819,263.56
114.3,160,25,14,800,250,15000,600,1,0,1,1,1197.4,0.041883,0.36682,0.36755,277.61
114.4,180,25,14,800,250,15000,600,1,0,1,1,1511.8,0.03645,0.33366,0.34973,291.67
114.5,120,30,14,800,250,15000,600,1,0,1,1,920.49,0.046643,0.39441,0.35379,266.37
114.6,140,30,14,800,250,15000,600,1,0,1,1,1292.4,0.039645,0.35338,0.344,283.24
114.7,160,30,14,800,250,15000,600,1,0,1,1,1673.3,0.033435,0.31443,0.32679,300.1
114.8,180,30,14,800,250,15000,600,1,0,1,1,2062.1,0.027885,0.2774,0.30655,316.97
114.9,120,35,14,800,250,15000,600,1,0,1,1,1262.4,0.039645,0.35338,0.32149,283.24
115,140,35,14,800,250,15000,600,1,0,1,1,1707.6,0.032467,0.30813,0.30892,302.92
115.1,160,35,14,800,250,15000,600,1,0,1,1,2163.3,0.026164,0.26545,0.28944,322.6
115.2,180,35,14,800,250,15000,600,1,0,1,1,2628.6,0.020586,0.22511,0.26735,342.28
115.3,120,20,8,400,350,15000,600,1,0,1,1,74.099,0.087475,0.58556,0.45889,195.9
115.4,140,20,8,400,350,15000,600,1,0,1,1,306.02,0.082446,0.56604,0.48938,202.33
115.5,160,20,8,400,350,15000,600,1,0,1,1,543.49,0.077727,0.54687,0.50123,208.75
115.6,180,20,8,400,350,15000,600,1,0,1,1,785.92,0.07329,0.52805,0.50355,215.18
115.7,120,25,8,400,350,15000,600,1,0,1,1,394.1,0.08005,0.55641,0.43722,205.54
115.8,140,25,8,400,350,15000,600,1,0,1,1,694.87,0.074374,0.53272,0.46478,213.57
115.9,160,25,8,400,350,15000,600,1,0,1,1,1002.8,0.06911,0.50957,0.47391,221.61
116,180,25,8,400,350,15000,600,1,0,1,1,1317.2,0.064215,0.48696,0.47367,229.64
116.1,120,30,8,400,350,15000,600,1,0,1,1,725.92,0.07329,0.52805,0.41633,215.18
116.2,140,30,8,400,350,15000,600,1,0,1,1,1097.9,0.06711,0.50047,0.44125,224.82
116.3,160,30,8,400,350,15000,600,1,0,1,1,1478.7,0.061438,0.47364,0.44794,234.46
116.4,180,30,8,400,350,15000,600,1,0,1,1,1867.5,0.056215,0.42135,0.43876,244.1
116.5,120,35,8,400,350,15000,600,1,0,1,1,1067.9,0.06711,0.50047,0.39623,224.82
116.6,140,35,8,400,350,15000,600,1,0,1,1,1513,0.060538,0.46924,0.41875,236.06
116.7,160,35,8,400,350,15000,600,1,0,1,1,1968.8,0.054564,0.41278,0.42378,247.31
116.8,180,35,8,400,350,15000,600,1,0,1,1,2434,0.049109,0.38347,0.40836,258.56
116.9,120,20,11,400,350,15000,600,1,0,1,1,74.099,0.076593,0.54213,0.42668,210.36
117,140,20,11,400,350,15000,600,1,0,1,1,306.02,0.070649,0.51646,0.45289,219.2
117.1,160,20,11,400,350,15000,600,1,0,1,1,543.49,0.065166,0.49144,0.46076,228.03
117.2,180,20,11,400,350,15000,600,1,0,1,1,785.92,0.060093,0.46705,0.45937,236.87
117.3,120,25,11,400,350,15000,600,1,0,1,1,394.1,0.067854,0.50387,0.3987,223.61
117.4,140,25,11,400,350,15000,600,1,0,1,1,694.87,0.061325,0.47309,0.42151,234.66
117.5,160,25,11,400,350,15000,600,1,0,1,1,1002.8,0.055384,0.41705,0.42722,245.7
117.6,180,25,11,400,350,15000,600,1,0,1,1,1317.2,0.049953,0.38811,0.41207,256.75
117.7,120,30,11,400,350,15000,600,1,0,1,1,725.92,0.060093,0.46705,0.37216,236.87
117.8,140,30,11,400,350,15000,600,1,0,1,1,1097.9,0.053154,0.40535,0.40479,250.12
117.9,160,30,11,400,350,15000,600,1,0,1,1,1478.7,0.046914,0.37123,0.39054,263.38
118,180,30,11,400,350,15000,600,1,0,1,1,1867.5,0.041272,0.33853,0.37276,276.63
118.1,120,35,11,400,350,15000,600,1,0,1,1,1067.9,0.053154,0.40535,0.38228,250.12
118.2,140,35,11,400,350,15000,600,1,0,1,1,1513,0.045934,0.36569,0.37312,265.58
118.3,160,35,11,400,350,15000,600,1,0,1,1,1968.8,0.039509,0.32793,0.35637,281.05
118.4,180,35,11,400,350,15000,600,1,0,1,1,2434,0.033754,0.29194,0.33645,296.51
118.5,120,20,14,400,350,15000,600,1,0,1,1,74.099,0.06711,0.50047,0.39623,224.82
118.6,140,20,14,400,350,15000,600,1,0,1,1,306.02,0.060538,0.46924,0.41875,236.06
118.7,160,20,14,400,350,15000,600,1,0,1,1,543.49,0.054564,0.41278,0.42378,247.31
118.8,180,20,14,400,350,15000,600,1,0,1,1,785.92,0.049109,0.38347,0.40836,258.56
118.9,120,25,14,400,350,15000,600,1,0,1,1,394.1,0.057481,0.42784,0.4004,241.69
119,140,25,14,400,350,15000,600,1,0,1,1,694.87,0.050428,0.3907,0.39304,255.74
119.1,160,25,14,400,350,15000,600,1,0,1,1,1002.8,0.044109,0.35521,0.37784,269.8
119.2,180,25,14,400,350,15000,600,1,0,1,1,1317.2,0.038416,0.32126,0.35923,283.86
119.3,120,30,14,400,350,15000,600,1,0,1,1,725.92,0.049109,0.38347,0.36476,258.56
119.4,140,30,14,400,350,15000,600,1,0,1,1,1097.9,0.041762,0.34145,0.35396,275.42
119.5,160,30,14,400,350,15000,600,1,0,1,1,1478.7,0.035263,0.30159,0.33585,292.29
119.6,180,30,14,400,350,15000,600,1,0,1,1,1867.5,0.029474,0.26373,0.31478,309.16
119.7,120,35,14,400,350,15000,600,1,0,1,1,1067.9,0.041762,0.34145,0.33145,275.42
119.8,140,35,14,400,350,15000,600,1,0,1,1,1513,0.034252,0.29514,0.31784,295.1
119.9,160,35,14,400,350,15000,600,1,0,1,1,1968.8,0.027682,0.25153,0.29741,314.78
120,180,35,14,400,350,15000,600,1,0,1,1,2434,0.021884,0.21035,0.27449,334.46
120.1,120,20,8,600,350,15000,600,1,0,1,1,71.132,0.0846,0.59275,0.45066,200.61
120.2,140,20,8,600,350,15000,600,1,0,1,1,303.05,0.079775,0.5735,0.48142,207.03
120.3,160,20,8,600,350,15000,600,1,0,1,1,540.52,0.075241,0.55461,0.49354,213.46
120.4,180,20,8,600,350,15000,600,1,0,1,1,782.95,0.070972,0.53605,0.49612,219.89
120.5,120,25,8,600,350,15000,600,1,0,1,1,391.13,0.077474,0.56401,0.42939,210.25
120.6,140,25,8,600,350,15000,600,1,0,1,1,691.9,0.072015,0.54066,0.45729,218.28
120.7,160,25,8,600,350,15000,600,1,0,1,1,999.87,0.066945,0.51784,0.46674,226.31
120.8,180,25,8,600,350,15000,600,1,0,1,1,1314.3,0.062222,0.49553,0.46681,234.35
120.9,120,30,8,600,350,15000,600,1,0,1,1,722.95,0.070972,0.53605,0.40891,219.89
121,140,30,8,600,350,15000,600,1,0,1,1,1094.9,0.065016,0.50885,0.43421,229.53
